date,dam_id,day_of_year,month,month_sin,month_cos,temp_mean,temp_max,temp_min,precip_mm,et0_mm,wind_kmh,population,irrigation_area_ha,catchment_area_km2,irrigation_season_flag,is_ramadan,fill_ratio,inflow_m3,evap_m3,pop_m3,industry_m3,agri_m3,total_demand_m3,demand_lag_1d,fill_lag_1d,demand_lag_7d,fill_lag_7d,demand_lag_14d,fill_lag_14d,demand_lag_30d,fill_lag_30d
2024-01-13,dam_ain_kouachia,13,1,0.49999999999999994,0.8660254037844387,11.7,15.4,8.2,7.5,0.5,13.1,200000,400,250,0,0,0.8468,402349.0,45.0,22227.0,3989.0,288.0,26504.0,25565.0,0.8127,28433.0,0.7774,27954.0,0.7016,27954.0,0.7016
2024-01-14,dam_ain_kouachia,14,1,0.49999999999999994,0.8660254037844387,14.0,17.3,10.2,2.4,0.5,8.2,200000,400,250,0,0,0.8557,126325.0,47.0,23304.0,5237.0,402.0,28943.0,26504.0,0.8468,27335.0,0.7749,27954.0,0.7016,27954.0,0.7016
2024-01-15,dam_ain_kouachia,15,1,0.49999999999999994,0.8660254037844387,15.1,22.7,9.1,0.0,0.5,8.5,200000,400,250,0,0,0.8532,0.0,47.0,21857.0,4291.0,408.0,26556.0,28943.0,0.8557,28133.0,0.7724,27954.0,0.7016,27954.0,0.7016
2024-01-16,dam_ain_kouachia,16,1,0.49999999999999994,0.8660254037844387,14.0,17.3,7.8,1.1,0.5,12.1,200000,400,250,0,0,0.8564,65228.0,47.0,24920.0,5630.0,440.0,30990.0,26556.0,0.8532,28965.0,0.7697,27997.0,0.699,27954.0,0.7016
2024-01-17,dam_ain_kouachia,17,1,0.49999999999999994,0.8660254037844387,13.3,17.4,7.1,0.0,0.5,16.2,200000,400,250,0,0,0.8538,0.0,47.0,23225.0,4825.0,400.0,28450.0,30990.0,0.8564,28812.0,0.7671,27333.0,0.6966,27954.0,0.7016
2024-01-18,dam_ain_kouachia,18,1,0.49999999999999994,0.8660254037844387,14.1,17.3,10.5,0.0,0.56,12.6,200000,400,250,0,0,0.8512,0.0,53.0,22533.0,5426.0,342.0,28300.0,28450.0,0.8538,28357.0,0.8081,26933.0,0.7269,27954.0,0.7016
2024-01-19,dam_ain_kouachia,19,1,0.49999999999999994,0.8660254037844387,17.7,24.7,13.4,0.0,0.5,13.5,200000,400,250,0,0,0.8485,0.0,47.0,23007.0,5553.0,411.0,28971.0,28300.0,0.8512,25565.0,0.8127,29021.0,0.78,27954.0,0.7016
2024-01-20,dam_ain_kouachia,20,1,0.49999999999999994,0.8660254037844387,14.4,25.5,10.4,11.2,1.24,20.4,200000,400,250,0,0,0.9216,832670.0,116.0,23381.0,5535.0,339.0,29255.0,28971.0,0.8485,26504.0,0.8468,28433.0,0.7774,27954.0,0.7016
2024-01-21,dam_ain_kouachia,21,1,0.49999999999999994,0.8660254037844387,15.8,19.5,11.6,4.2,0.5,9.9,200000,400,250,0,0,0.9452,285914.0,51.0,20835.0,4301.0,449.0,25585.0,29255.0,0.9216,28943.0,0.8557,27335.0,0.7749,27954.0,0.7016
2024-01-22,dam_ain_kouachia,22,1,0.49999999999999994,0.8660254037844387,14.8,20.1,8.0,0.0,0.5,10.4,200000,400,250,0,0,0.9426,0.0,52.0,23121.0,4970.0,383.0,28474.0,25585.0,0.9452,26556.0,0.8532,28133.0,0.7724,27954.0,0.7016
2024-01-23,dam_ain_kouachia,23,1,0.49999999999999994,0.8660254037844387,15.0,21.7,11.9,0.0,0.5,9.0,200000,400,250,0,0,0.94,0.0,52.0,23685.0,4632.0,378.0,28694.0,28474.0,0.9426,30990.0,0.8564,28965.0,0.7697,27954.0,0.7016
2024-01-24,dam_ain_kouachia,24,1,0.49999999999999994,0.8660254037844387,13.8,17.9,8.0,2.9,0.89,13.2,200000,400,250,0,0,0.9523,161916.0,92.0,21636.0,4907.0,372.0,26915.0,28694.0,0.94,28450.0,0.8538,28812.0,0.7671,27954.0,0.7016
2024-01-25,dam_ain_kouachia,25,1,0.49999999999999994,0.8660254037844387,15.1,18.9,10.0,2.4,0.5,8.3,200000,400,250,0,0,0.9632,150377.0,52.0,24315.0,5182.0,392.0,29888.0,26915.0,0.9523,28300.0,0.8512,28357.0,0.8081,27954.0,0.7016
2024-01-26,dam_ain_kouachia,26,1,0.49999999999999994,0.8660254037844387,15.8,21.0,11.4,0.0,1.18,12.8,200000,400,250,0,0,0.9604,0.0,125.0,24860.0,6138.0,346.0,31344.0,29888.0,0.9632,28971.0,0.8485,25565.0,0.8127,27954.0,0.7016
2024-01-27,dam_ain_kouachia,27,1,0.49999999999999994,0.8660254037844387,14.8,18.8,11.6,11.2,0.5,8.1,200000,400,250,0,0,1.0,729996.0,53.0,23270.0,4939.0,452.0,28662.0,31344.0,0.9604,29255.0,0.9216,26504.0,0.8468,27954.0,0.7016
2024-01-28,dam_ain_kouachia,28,1,0.49999999999999994,0.8660254037844387,19.0,23.6,15.2,0.0,0.5,9.6,200000,400,250,0,0,0.9975,0.0,55.0,22722.0,4667.0,448.0,27837.0,28662.0,1.0,25585.0,0.9452,28943.0,0.8557,27954.0,0.7016
2024-01-29,dam_ain_kouachia,29,1,0.49999999999999994,0.8660254037844387,17.1,23.2,12.5,1.6,1.38,12.7,200000,400,250,0,0,1.0,111297.0,151.0,24210.0,4921.0,455.0,29587.0,27837.0,0.9975,28474.0,0.9426,26556.0,0.8532,27954.0,0.7016
2024-01-30,dam_ain_kouachia,30,1,0.49999999999999994,0.8660254037844387,17.2,20.4,13.2,0.0,0.5,11.5,200000,400,250,0,0,0.9975,0.0,55.0,22325.0,4563.0,327.0,27215.0,29587.0,1.0,28694.0,0.94,30990.0,0.8564,27954.0,0.7016
2024-01-31,dam_ain_kouachia,31,1,0.49999999999999994,0.8660254037844387,17.9,23.5,14.4,0.0,0.54,11.6,200000,400,250,0,0,0.9949,0.0,59.0,23528.0,5134.0,398.0,29060.0,27215.0,0.9975,26915.0,0.9523,28450.0,0.8538,27954.0,0.7016
2024-02-01,dam_ain_kouachia,32,2,0.8660254037844386,0.5000000000000001,18.2,23.1,13.5,0.0,0.72,13.3,200000,400,250,0,0,0.9921,0.0,79.0,24344.0,5240.0,356.0,29940.0,29060.0,0.9949,29888.0,0.9632,28300.0,0.8512,27997.0,0.699
2024-02-02,dam_ain_kouachia,33,2,0.8660254037844386,0.5000000000000001,16.7,20.3,13.3,0.0,1.82,10.1,200000,400,250,0,0,0.9897,0.0,199.0,22061.0,4645.0,369.0,27075.0,29940.0,0.9921,31344.0,0.9604,28971.0,0.8485,27333.0,0.6966
2024-02-03,dam_ain_kouachia,34,2,0.8660254037844386,0.5000000000000001,15.9,19.5,6.4,0.5,0.58,10.8,200000,400,250,0,0,0.9897,29398.0,63.0,23763.0,4903.0,408.0,29074.0,27075.0,0.9897,28662.0,1.0,29255.0,0.9216,26933.0,0.7269
2024-02-04,dam_ain_kouachia,35,2,0.8660254037844386,0.5000000000000001,12.3,18.2,5.6,0.0,0.73,10.2,200000,400,250,0,0,0.987,0.0,79.0,24176.0,4304.0,491.0,28971.0,29074.0,0.9897,27837.0,0.9975,25585.0,0.9452,29021.0,0.78
2024-02-05,dam_ain_kouachia,36,2,0.8660254037844386,0.5000000000000001,16.5,22.7,9.5,2.4,0.5,18.4,200000,400,250,0,0,0.9964,133010.0,54.0,23762.0,5627.0,464.0,29852.0,28971.0,0.987,29587.0,1.0,28474.0,0.9426,28433.0,0.7774
2024-02-06,dam_ain_kouachia,37,2,0.8660254037844386,0.5000000000000001,22.6,25.7,19.1,0.0,0.61,12.2,200000,400,250,0,0,0.9936,0.0,67.0,25102.0,5479.0,389.0,30971.0,29852.0,0.9964,27215.0,0.9975,28694.0,0.94,27335.0,0.7749
2024-02-07,dam_ain_kouachia,38,2,0.8660254037844386,0.5000000000000001,18.5,21.9,13.7,1.6,1.04,12.2,200000,400,250,0,0,1.0,123794.0,114.0,24104.0,5385.0,404.0,29893.0,30971.0,0.9936,29060.0,0.9949,26915.0,0.9523,28133.0,0.7724
2024-02-08,dam_ain_kouachia,39,2,0.8660254037844386,0.5000000000000001,17.5,20.9,12.1,0.0,1.39,13.3,200000,400,250,0,0,0.9974,0.0,153.0,22955.0,5289.0,461.0,28706.0,29893.0,1.0,29940.0,0.9921,29888.0,0.9632,28965.0,0.7697
2024-02-09,dam_ain_kouachia,40,2,0.8660254037844386,0.5000000000000001,17.2,21.0,14.1,0.9,2.32,17.9,200000,400,250,0,0,0.9988,47870.0,255.0,25856.0,5519.0,437.0,31811.0,28706.0,0.9974,27075.0,0.9897,31344.0,0.9604,28812.0,0.7671
2024-02-10,dam_ain_kouachia,41,2,0.8660254037844386,0.5000000000000001,18.1,21.2,14.6,12.6,1.92,14.0,200000,400,250,0,0,1.0,712348.0,211.0,24445.0,5529.0,461.0,30435.0,31811.0,0.9988,29074.0,0.9897,28662.0,1.0,28357.0,0.8081
2024-02-11,dam_ain_kouachia,42,2,0.8660254037844386,0.5000000000000001,18.4,21.8,15.0,0.0,1.15,14.1,200000,400,250,0,0,0.9973,0.0,126.0,23545.0,5628.0,487.0,29660.0,30435.0,1.0,28971.0,0.987,27837.0,0.9975,25565.0,0.8127
2024-02-12,dam_ain_kouachia,43,2,0.8660254037844386,0.5000000000000001,17.7,22.3,14.4,0.0,2.18,5.7,200000,400,250,0,0,0.9943,0.0,239.0,26722.0,5977.0,495.0,33195.0,29660.0,0.9973,29852.0,0.9964,29587.0,1.0,26504.0,0.8468
2024-02-13,dam_ain_kouachia,44,2,0.8660254037844386,0.5000000000000001,17.2,21.3,12.9,0.0,1.66,18.6,200000,400,250,0,0,0.9913,0.0,182.0,26377.0,5168.0,532.0,32077.0,33195.0,0.9943,30971.0,0.9936,27215.0,0.9975,28943.0,0.8557
2024-02-14,dam_ain_kouachia,45,2,0.8660254037844386,0.5000000000000001,14.8,19.3,10.0,0.0,1.39,17.4,200000,400,250,0,0,0.9886,0.0,152.0,24967.0,4591.0,468.0,30026.0,32077.0,0.9913,29893.0,1.0,29060.0,0.9949,26556.0,0.8532
2024-02-15,dam_ain_kouachia,46,2,0.8660254037844386,0.5000000000000001,19.1,23.6,15.2,0.0,1.84,16.0,200000,400,250,0,0,0.9859,0.0,200.0,24280.0,5054.0,411.0,29746.0,30026.0,0.9886,28706.0,0.9974,29940.0,0.9921,30990.0,0.8564
2024-02-16,dam_ain_kouachia,47,2,0.8660254037844386,0.5000000000000001,17.5,20.7,13.8,10.4,2.07,13.0,200000,400,250,0,0,1.0,679130.0,224.0,24103.0,4712.0,490.0,29304.0,29746.0,0.9859,31811.0,0.9988,27075.0,0.9897,28450.0,0.8538
2024-02-17,dam_ain_kouachia,48,2,0.8660254037844386,0.5000000000000001,20.6,23.7,13.9,0.0,1.7,10.2,200000,400,250,0,0,0.9972,0.0,187.0,25551.0,5128.0,420.0,31099.0,29304.0,1.0,30435.0,1.0,29074.0,0.9897,28300.0,0.8512
2024-02-18,dam_ain_kouachia,49,2,0.8660254037844386,0.5000000000000001,17.3,22.1,12.9,0.0,1.81,10.1,200000,400,250,0,0,0.9943,0.0,199.0,25650.0,5449.0,502.0,31602.0,31099.0,0.9972,29660.0,0.9973,28971.0,0.987,28971.0,0.8485
2024-02-19,dam_ain_kouachia,50,2,0.8660254037844386,0.5000000000000001,17.2,28.2,12.9,0.0,0.71,14.7,200000,400,250,0,0,0.9914,0.0,78.0,25516.0,5220.0,515.0,31252.0,31602.0,0.9943,33195.0,0.9943,29852.0,0.9964,29255.0,0.9216
2024-02-20,dam_ain_kouachia,51,2,0.8660254037844386,0.5000000000000001,18.8,25.2,14.4,0.0,2.21,9.1,200000,400,250,0,0,0.9885,0.0,241.0,25135.0,6230.0,493.0,31857.0,31252.0,0.9914,32077.0,0.9913,30971.0,0.9936,25585.0,0.9452
2024-02-21,dam_ain_kouachia,52,2,0.8660254037844386,0.5000000000000001,21.7,27.7,18.4,0.0,2.5,14.6,200000,400,250,0,0,0.9855,0.0,272.0,25676.0,6068.0,530.0,32274.0,31857.0,0.9885,30026.0,0.9886,29893.0,1.0,28474.0,0.9426
2024-02-22,dam_ain_kouachia,53,2,0.8660254037844386,0.5000000000000001,19.4,23.2,15.7,5.3,2.22,17.0,200000,400,250,0,0,1.0,349267.0,241.0,27113.0,6906.0,503.0,34522.0,32274.0,0.9855,29746.0,0.9859,28706.0,0.9974,28694.0,0.94
2024-02-23,dam_ain_kouachia,54,2,0.8660254037844386,0.5000000000000001,16.9,20.8,13.5,0.0,2.19,16.5,200000,400,250,0,0,0.9972,0.0,241.0,23946.0,5618.0,504.0,30069.0,34522.0,1.0,29304.0,1.0,31811.0,0.9988,26915.0,0.9523
2024-02-24,dam_ain_kouachia,55,2,0.8660254037844386,0.5000000000000001,19.2,23.9,15.1,2.6,3.31,13.4,200000,400,250,0,0,1.0,157363.0,363.0,25541.0,5258.0,556.0,31355.0,30069.0,0.9972,31099.0,0.9972,30435.0,1.0,29888.0,0.9632
2024-02-25,dam_ain_kouachia,56,2,0.8660254037844386,0.5000000000000001,15.3,20.1,8.4,0.0,1.41,10.4,200000,400,250,0,0,0.9973,0.0,155.0,24508.0,4674.0,613.0,29796.0,31355.0,1.0,31602.0,0.9943,29660.0,0.9973,31344.0,0.9604
2024-02-26,dam_ain_kouachia,57,2,0.8660254037844386,0.5000000000000001,16.3,19.8,13.2,0.0,1.56,7.2,200000,400,250,0,0,0.9944,0.0,171.0,26450.0,5024.0,526.0,32000.0,29796.0,0.9973,31252.0,0.9914,33195.0,0.9943,28662.0,1.0
2024-02-27,dam_ain_kouachia,58,2,0.8660254037844386,0.5000000000000001,19.7,23.4,14.6,0.0,2.0,14.6,200000,400,250,0,0,0.9914,0.0,219.0,26615.0,4681.0,489.0,31786.0,32000.0,0.9944,31857.0,0.9885,32077.0,0.9913,27837.0,0.9975
2024-02-28,dam_ain_kouachia,59,2,0.8660254037844386,0.5000000000000001,21.3,25.7,18.2,2.6,2.49,16.7,200000,400,250,0,0,1.0,156411.0,272.0,24911.0,5160.0,569.0,30639.0,31786.0,0.9914,32274.0,0.9855,30026.0,0.9886,29587.0,1.0
2024-02-29,dam_ain_kouachia,60,2,0.8660254037844386,0.5000000000000001,19.1,25.4,16.0,0.1,1.45,10.4,200000,400,250,0,0,0.9976,6006.0,160.0,26226.0,5150.0,477.0,31853.0,30639.0,1.0,34522.0,1.0,29746.0,0.9859,27215.0,0.9975
2024-03-01,dam_ain_kouachia,61,3,1.0,6.123233995736766e-17,17.1,22.2,13.9,0.0,2.61,17.6,200000,400,250,0,0,0.9948,0.0,286.0,24766.0,5072.0,582.0,30419.0,31853.0,0.9976,30069.0,0.9972,29304.0,1.0,29060.0,0.9949
2024-03-02,dam_ain_kouachia,62,3,1.0,6.123233995736766e-17,22.8,25.9,18.6,0.0,3.25,14.7,200000,400,250,0,0,0.992,0.0,356.0,25644.0,5184.0,552.0,31380.0,30419.0,0.9948,31355.0,1.0,31099.0,0.9972,29940.0,0.9921
2024-03-03,dam_ain_kouachia,63,3,1.0,6.123233995736766e-17,18.6,22.0,14.0,2.3,3.03,19.6,200000,400,250,0,0,0.9987,108466.0,331.0,27255.0,6231.0,683.0,34169.0,31380.0,0.992,29796.0,0.9973,31602.0,0.9943,27075.0,0.9897
2024-03-04,dam_ain_kouachia,64,3,1.0,6.123233995736766e-17,17.7,20.8,12.6,0.0,1.78,17.2,200000,400,250,0,0,0.9957,0.0,196.0,26130.0,5714.0,540.0,32384.0,34169.0,0.9987,32000.0,0.9944,31252.0,0.9914,29074.0,0.9897
2024-03-05,dam_ain_kouachia,65,3,1.0,6.123233995736766e-17,19.4,23.5,14.3,0.0,2.66,15.5,200000,400,250,0,0,0.9928,0.0,291.0,26015.0,5169.0,489.0,31673.0,32384.0,0.9957,31786.0,0.9914,31857.0,0.9885,28971.0,0.987
2024-03-06,dam_ain_kouachia,66,3,1.0,6.123233995736766e-17,21.4,29.3,17.8,0.0,2.65,17.9,200000,400,250,0,0,0.9898,0.0,289.0,26422.0,5939.0,496.0,32857.0,31673.0,0.9928,30639.0,1.0,32274.0,0.9855,29852.0,0.9964
2024-03-07,dam_ain_kouachia,67,3,1.0,6.123233995736766e-17,21.6,28.6,17.9,2.1,2.91,15.1,200000,400,250,0,0,1.0,157676.0,317.0,25006.0,4552.0,568.0,30127.0,32857.0,0.9898,31853.0,0.9976,34522.0,1.0,30971.0,0.9936
2024-03-08,dam_ain_kouachia,68,3,1.0,6.123233995736766e-17,23.1,26.7,18.6,0.0,2.51,9.8,200000,400,250,0,0,0.9967,0.0,276.0,29263.0,5666.0,567.0,35496.0,30127.0,1.0,30419.0,0.9948,30069.0,0.9972,29893.0,1.0
2024-03-09,dam_ain_kouachia,69,3,1.0,6.123233995736766e-17,17.0,21.2,13.9,0.0,3.54,11.8,200000,400,250,0,0,0.9937,0.0,388.0,26580.0,6119.0,568.0,33267.0,35496.0,0.9967,31380.0,0.992,31355.0,1.0,28706.0,0.9974
2024-03-10,dam_ain_kouachia,70,3,1.0,6.123233995736766e-17,22.0,27.2,16.6,0.9,2.88,17.9,200000,400,250,0,0,0.995,49753.0,315.0,28644.0,5386.0,588.0,34617.0,33267.0,0.9937,34169.0,0.9987,29796.0,0.9973,31811.0,0.9988
2024-03-11,dam_ain_kouachia,71,3,1.0,6.123233995736766e-17,19.1,23.0,14.2,0.0,3.16,16.4,200000,400,250,0,1,0.9916,0.0,346.0,31650.0,5700.0,512.0,37861.0,34617.0,0.995,32384.0,0.9957,32000.0,0.9944,30435.0,1.0
2024-03-12,dam_ain_kouachia,72,3,1.0,6.123233995736766e-17,21.4,25.5,12.2,0.0,3.5,18.0,200000,400,250,0,1,0.9881,0.0,382.0,32558.0,4862.0,615.0,38035.0,37861.0,0.9916,31673.0,0.9928,31786.0,0.9914,29660.0,0.9973
2024-03-13,dam_ain_kouachia,73,3,1.0,6.123233995736766e-17,22.4,25.7,18.0,3.0,2.31,13.7,200000,400,250,0,1,1.0,197586.0,251.0,29340.0,5396.0,580.0,35316.0,38035.0,0.9881,32857.0,0.9898,30639.0,1.0,33195.0,0.9943
2024-03-14,dam_ain_kouachia,74,3,1.0,6.123233995736766e-17,17.8,26.9,13.8,0.0,2.54,5.9,200000,400,250,0,1,0.9967,0.0,279.0,29933.0,5358.0,528.0,35819.0,35316.0,1.0,30127.0,1.0,31853.0,0.9976,32077.0,0.9913
2024-03-15,dam_ain_kouachia,75,3,1.0,6.123233995736766e-17,20.8,24.5,15.0,0.0,3.39,14.5,200000,400,250,0,1,0.9934,0.0,372.0,30341.0,4658.0,620.0,35618.0,35819.0,0.9967,35496.0,0.9967,30419.0,0.9948,30026.0,0.9886
2024-03-16,dam_ain_kouachia,76,3,1.0,6.123233995736766e-17,23.6,27.0,20.2,0.0,4.22,11.9,200000,400,250,0,1,0.9901,0.0,461.0,30836.0,5341.0,605.0,36781.0,35618.0,0.9934,33267.0,0.9937,31380.0,0.992,29746.0,0.9859
2024-03-17,dam_ain_kouachia,77,3,1.0,6.123233995736766e-17,20.4,24.0,16.6,5.2,3.53,15.6,200000,400,250,0,1,1.0,429443.0,384.0,32798.0,5875.0,567.0,39240.0,36781.0,0.9901,34617.0,0.995,34169.0,0.9987,29304.0,1.0
2024-03-18,dam_ain_kouachia,78,3,1.0,6.123233995736766e-17,25.5,28.8,21.0,11.0,2.74,16.8,200000,400,250,0,1,1.0,623924.0,301.0,33754.0,5477.0,603.0,39834.0,39240.0,1.0,37861.0,0.9916,32384.0,0.9957,31099.0,0.9972
2024-03-19,dam_ain_kouachia,79,3,1.0,6.123233995736766e-17,21.4,27.1,16.4,1.5,3.16,15.6,200000,400,250,0,1,1.0,113967.0,348.0,33806.0,5869.0,556.0,40231.0,39834.0,1.0,38035.0,0.9881,31673.0,0.9928,31602.0,0.9943
2024-03-20,dam_ain_kouachia,80,3,1.0,6.123233995736766e-17,22.2,28.9,18.3,0.0,3.99,16.9,200000,400,250,0,1,0.9963,0.0,439.0,33087.0,6732.0,548.0,40367.0,40231.0,1.0,35316.0,1.0,32857.0,0.9898,31252.0,0.9914
2024-03-21,dam_ain_kouachia,81,3,1.0,6.123233995736766e-17,23.5,28.5,18.2,0.0,3.54,12.7,200000,400,250,0,1,0.9926,0.0,388.0,33813.0,5724.0,696.0,40233.0,40367.0,0.9963,35819.0,0.9967,30127.0,1.0,31857.0,0.9885
2024-03-22,dam_ain_kouachia,82,3,1.0,6.123233995736766e-17,20.8,24.6,17.6,0.0,3.77,12.6,200000,400,250,0,1,0.9889,0.0,412.0,32431.0,6762.0,537.0,39729.0,40233.0,0.9926,35618.0,0.9934,35496.0,0.9967,32274.0,0.9855
2024-03-23,dam_ain_kouachia,83,3,1.0,6.123233995736766e-17,24.8,28.6,21.7,0.0,3.9,10.6,200000,400,250,0,1,0.9852,0.0,424.0,33774.0,6063.0,642.0,40479.0,39729.0,0.9889,36781.0,0.9901,33267.0,0.9937,34522.0,1.0
2024-03-24,dam_ain_kouachia,84,3,1.0,6.123233995736766e-17,23.0,27.2,17.5,0.0,4.53,18.7,200000,400,250,0,1,0.9816,0.0,491.0,33294.0,5950.0,636.0,39880.0,40479.0,0.9852,39240.0,1.0,34617.0,0.995,30069.0,0.9972
2024-03-25,dam_ain_kouachia,85,3,1.0,6.123233995736766e-17,22.7,27.3,16.8,0.0,3.38,17.1,200000,400,250,0,1,0.9778,0.0,365.0,33459.0,6675.0,547.0,40682.0,39880.0,0.9816,39834.0,1.0,37861.0,0.9916,31355.0,1.0
2024-03-26,dam_ain_kouachia,86,3,1.0,6.123233995736766e-17,27.4,31.4,23.1,0.0,3.36,15.7,200000,400,250,0,1,0.9742,0.0,361.0,34074.0,5376.0,594.0,40043.0,40682.0,0.9778,40231.0,1.0,38035.0,0.9881,29796.0,0.9973
2024-03-27,dam_ain_kouachia,87,3,1.0,6.123233995736766e-17,27.1,31.5,23.0,4.6,3.81,13.4,200000,400,250,0,1,1.0,354208.0,408.0,33599.0,5131.0,676.0,39406.0,40043.0,0.9742,40367.0,0.9963,35316.0,1.0,32000.0,0.9944
2024-03-28,dam_ain_kouachia,88,3,1.0,6.123233995736766e-17,25.2,34.3,19.9,0.0,4.71,13.1,200000,400,250,0,1,0.9961,0.0,518.0,35551.0,6305.0,635.0,42490.0,39406.0,1.0,40233.0,0.9926,35819.0,0.9967,31786.0,0.9914
2024-03-29,dam_ain_kouachia,89,3,1.0,6.123233995736766e-17,22.5,29.6,15.8,0.0,4.4,11.9,200000,400,250,0,1,0.9926,0.0,482.0,31882.0,5651.0,751.0,38284.0,42490.0,0.9961,39729.0,0.9889,35618.0,0.9934,30639.0,1.0
2024-03-30,dam_ain_kouachia,90,3,1.0,6.123233995736766e-17,24.3,28.2,19.0,0.0,4.54,15.7,200000,400,250,1,1,0.9886,0.0,496.0,32433.0,5619.0,4732.0,42784.0,38284.0,0.9926,40479.0,0.9852,36781.0,0.9901,31853.0,0.9976
2024-03-31,dam_ain_kouachia,91,3,1.0,6.123233995736766e-17,22.7,26.1,18.1,0.0,3.93,16.4,200000,400,250,1,1,0.9845,0.0,427.0,34509.0,6108.0,3927.0,44543.0,42784.0,0.9886,39880.0,0.9816,39240.0,1.0,30419.0,0.9948
2024-04-01,dam_ain_kouachia,92,4,0.8660254037844387,-0.4999999999999998,23.0,28.2,16.4,0.0,5.09,22.6,200000,400,250,1,1,0.9803,0.0,551.0,34574.0,6278.0,5473.0,46325.0,44543.0,0.9845,40682.0,0.9778,39834.0,1.0,31380.0,0.992
2024-04-02,dam_ain_kouachia,93,4,0.8660254037844387,-0.4999999999999998,23.4,27.8,19.9,0.0,3.78,16.7,200000,400,250,1,1,0.9756,0.0,408.0,39488.0,6757.0,4651.0,50896.0,46325.0,0.9803,40043.0,0.9742,40231.0,1.0,34169.0,0.9987
2024-04-03,dam_ain_kouachia,94,4,0.8660254037844387,-0.4999999999999998,25.4,29.3,20.1,7.5,4.7,9.8,200000,400,250,1,1,1.0,379670.0,504.0,34118.0,6138.0,3608.0,43864.0,50896.0,0.9756,39406.0,1.0,40367.0,0.9963,32384.0,0.9957
2024-04-04,dam_ain_kouachia,95,4,0.8660254037844387,-0.4999999999999998,24.8,28.7,20.9,0.0,3.89,16.8,200000,400,250,1,1,0.9956,0.0,428.0,36639.0,6252.0,4574.0,47465.0,43864.0,1.0,42490.0,0.9961,40233.0,0.9926,31673.0,0.9928
2024-04-05,dam_ain_kouachia,96,4,0.8660254037844387,-0.4999999999999998,25.2,28.7,18.9,0.0,3.65,14.9,200000,400,250,1,1,0.9911,0.0,400.0,37644.0,6333.0,5214.0,49190.0,47465.0,0.9956,38284.0,0.9926,39729.0,0.9889,32857.0,0.9898
2024-04-06,dam_ain_kouachia,97,4,0.8660254037844387,-0.4999999999999998,22.9,27.6,18.1,2.9,4.78,13.4,200000,400,250,1,1,1.0,194799.0,521.0,36985.0,5451.0,4249.0,46686.0,49190.0,0.9911,42784.0,0.9886,40479.0,0.9852,30127.0,1.0
2024-04-07,dam_ain_kouachia,98,4,0.8660254037844387,-0.4999999999999998,19.6,23.6,14.9,5.9,5.01,16.0,200000,400,250,1,1,1.0,345758.0,551.0,37663.0,6533.0,4572.0,48768.0,46686.0,1.0,44543.0,0.9845,39880.0,0.9816,35496.0,0.9967
2024-04-08,dam_ain_kouachia,99,4,0.8660254037844387,-0.4999999999999998,29.7,32.8,26.3,0.0,4.95,18.7,200000,400,250,1,1,0.9956,0.0,544.0,36934.0,6065.0,5350.0,48349.0,48768.0,1.0,46325.0,0.9803,40682.0,0.9778,33267.0,0.9937
2024-04-09,dam_ain_kouachia,100,4,0.8660254037844387,-0.4999999999999998,24.0,28.1,13.3,27.3,5.08,19.4,200000,400,250,1,1,1.0,1801465.0,556.0,33187.0,5052.0,5330.0,43568.0,48349.0,0.9956,50896.0,0.9756,40043.0,0.9742,34617.0,0.995
2024-04-10,dam_ain_kouachia,101,4,0.8660254037844387,-0.4999999999999998,24.2,32.5,20.2,12.6,3.61,12.4,200000,400,250,1,0,1.0,905512.0,397.0,32468.0,6300.0,4687.0,43455.0,43568.0,1.0,43864.0,1.0,39406.0,1.0,37861.0,0.9916
2024-04-11,dam_ain_kouachia,102,4,0.8660254037844387,-0.4999999999999998,23.6,28.9,20.6,0.0,5.33,14.2,200000,400,250,1,0,0.9963,0.0,586.0,30112.0,5801.0,4536.0,40449.0,43455.0,1.0,47465.0,0.9956,42490.0,0.9961,38035.0,0.9881
2024-04-12,dam_ain_kouachia,103,4,0.8660254037844387,-0.4999999999999998,23.2,26.6,20.1,13.5,5.1,14.2,200000,400,250,1,0,1.0,978427.0,559.0,34044.0,6292.0,4996.0,45332.0,40449.0,0.9963,49190.0,0.9911,38284.0,0.9926,35316.0,1.0
2024-04-13,dam_ain_kouachia,104,4,0.8660254037844387,-0.4999999999999998,26.7,29.7,23.5,9.6,4.76,11.2,200000,400,250,1,0,1.0,716445.0,524.0,28993.0,5652.0,5227.0,39872.0,45332.0,1.0,46686.0,1.0,42784.0,0.9886,35819.0,0.9967
2024-04-14,dam_ain_kouachia,105,4,0.8660254037844387,-0.4999999999999998,22.4,26.6,16.6,5.0,5.48,8.0,200000,400,250,1,0,1.0,285753.0,603.0,33974.0,6724.0,4670.0,45368.0,39872.0,1.0,48768.0,1.0,44543.0,0.9845,35618.0,0.9934
2024-04-15,dam_ain_kouachia,106,4,0.8660254037844387,-0.4999999999999998,22.6,26.5,18.5,0.0,4.39,11.5,200000,400,250,1,0,0.9961,0.0,483.0,31416.0,5961.0,5532.0,42910.0,45368.0,1.0,48349.0,0.9956,46325.0,0.9803,36781.0,0.9901
